tweetId,userId,postedTime,latitude,longtitude,hashtags,text
6.49E+17,3014930080,9/30/15 9:47,33.9600906,-83.37957,{},The rain won't stop this amazing week from going down!! Looking forward to this incredible lineup!!… https://t.co/X2Km2s951G
6.49E+17,73146295,9/30/15 9:43,35.77823753,-78.64899121,{},"Good morning everyone, this rain isn't going@to drag us down http://t.co/bGa7ICyTeq"
6.49E+17,481472920,9/30/15 9:08,36.1624818,-82.8328158,"{GreeneCounty,rain}",@NWSMorristown is monitoring the potential for flooding. #GreeneCounty recorded 1.37 inches of #rain on Tuesday. Story in the @GreeneSun.
6.49E+17,386746916,9/30/15 8:49,36.99099099,-85.92468,{},"The rain will intenisfy towards the weekend. East Coast gonna get it bad.
RT @kaylama54674519: (cont) http://t.co/muHysUjJXQ"
6.49E+17,1553775456,9/30/15 8:34,35.08267607,-82.77840674,{},Blue skies this morning after a whole lot of rain the past few days. Excited for our friends from… https://t.co/akcDS2Gd1j
6.49E+17,1665706772,9/30/15 8:04,34.90627745,-82.56739656,{},Hope those you at Porch Series tonight 5-8pm! John Stanislawski will be here making music rain or… https://t.co/x6RYLm756l
6.49E+17,1025210292,9/30/15 7:42,36.2114,-81.6687,{},I may even ride my bike twice today. Let's just hold the rain off for 24 more hours at the minimum!!… https://t.co/zEWMj9VL7l
6.49E+17,377759782,9/30/15 7:26,37.29036959,-79.90387785,{},5-10 inches of rain coming this weekend yay
6.49E+17,388580051,9/30/15 6:40,34.7769585,-82.3373489,{},"Today was ""Make it rain"" Wednesday as no rain fell from the sky, but the gym was wet with our sweat… https://t.co/sXOKYlUGqa"
6.49E+17,583894070,9/30/15 5:25,35.1075363,-80.7614899,{},"The rain is keeping the kids off the fields, so Cole, Charlie, and Joey worked hard in the garage on… https://t.co/CayUqHlsg7"
6.49E+17,79264125,9/30/15 4:49,36.1162,-80.082,{},"Me and the Moon, finally a break in the clouds to run with no storm or rain and my body refuses to… https://t.co/BsPGoXnGkg"
6.49E+17,325293821,9/30/15 3:22,36.10457793,-86.79923648,{},You only appreciate rain once you haven't had any for 3 weeks+ @ Lipscomb… https://t.co/bCAcrlxLwm
6.49E+17,1170677719,9/30/15 0:52,35.23997638,-80.8448823,{},Alt-J concert in the rain with my Alt-Bae @ Uptown Amphitheatre Charlotte https://t.co/EL2ygxDwT7
6.49E+17,64471627,9/30/15 0:31,33.99042995,-84.27406429,{},"I know I've been flooding your timelines but it's so awesome at cafeistanbulatlanta 
Promo team… https://t.co/LFkbZHpMKW"
6.49E+17,237938920,9/29/15 23:53,35.20121,-80.8430023,"{festivalinthepark,charlottesgotalot}",This weekend was great even with the rain #festivalinthepark #charlottesgotalot @ Festival In The Park https://t.co/qrWpY5HqS8
6.49E+17,2987253782,9/29/15 23:47,35.2027721,-80.874821,{},Its cool as hell havin the rain sing me to sleep tonight!
6.49E+17,43945289,9/29/15 23:43,35.8158989,-78.6200027,{},Simi-spontaneously drove three and a half hours during a rain storm to see Father John Misty and it… https://t.co/6PBAaoJhwD
6.49E+17,629897331,9/29/15 23:24,36.13405916,-79.87555154,{},"Me and boo thang after work, sharing umbrella because of the rain storm. Lover her to pieces… https://t.co/GuFaLUYQoz"
6.49E+17,1315346809,9/29/15 22:47,33.55055556,-84.76055556,{},perfect 20th set with the best people ☪ thnx for stopping the rain @bassnectar @ Tomorrowworld 2015 https://t.co/YFCoZJ2vao
6.49E+17,37851247,9/29/15 22:32,35.23997638,-80.8448823,{},A little rain and a little Alt-J with team Nguyen! vin_nguyen @ Uptown… https://t.co/7Y9asjyjFU
6.49E+17,29774542,9/29/15 22:00,35.23997638,-80.8448823,{mybroisthebest},Alt J in the rain with this guy vin_nguyen #mybroisthebest @ Uptown… https://t.co/pyb60lkSEa
6.49E+17,20645996,9/29/15 21:16,37.026235,-79.624004,{},"Smith Mountain Lake, Leesville Lake to go above full pond to help prevent downstream flooding | Local News wdbj7 http://t.co/PWwdw7gLz0"
6.49E+17,116246078,9/29/15 21:07,35.55521573,-82.60627551,{overland},Pouring rain but in good company with a fire! Thanks to wayward_wanderings for this photo! #overland… https://t.co/8Bs5UcgjYT
6.49E+17,2768949929,9/29/15 20:39,37.28892236,-79.27551524,{},"Rain, rain go away. Come again another year."
6.49E+17,1301199720,9/29/15 20:11,35.540895,-80.428339,{Periscope},Watched on #Periscope: Immense release of flood waters in north Taiwan after typhoon Dujuan https://t.co/4ZJTus56C5
6.49E+17,138749021,9/29/15 19:33,36.27759295,-81.56962841,"{RiverRage,Highcountry,ToddNC,NewRiver}","#RiverRage after 5 days of rain and 7.76"" in the #Highcountry #ToddNC #NewRiver. @ Todd Island Park… https://t.co/3rsaZlCUBW"
6.49E+17,15253284,9/29/15 19:29,36.239439,-86.580647,"{godisgood,beautiful,sunset}",Over an inch of rain in 24 hours ended with a stunning sunset... #godisgood #beautiful #sunset @ Old… https://t.co/aQ6FiweBZh
6.49E+17,404464548,9/29/15 19:29,35.1477394,-80.8019943,{rainyday},Waiting out the rain in the car on a soccer game delay with a movie. Made my own drive-in. #rainyday… https://t.co/nekNi7SwOt
6.49E+17,11867632,9/29/15 19:28,35.22723415,-80.83871126,{},"Waiting for a storm to pass. Very nice man bought us a beer. (@ Queen City Q (The Q) - @theqclt in Charlotte, NC) https://t.co/PpJE0Mupdy"
6.49E+17,277785196,9/29/15 19:00,35.54445866,-85.99894227,{},Proud of our girl today! Shot 77 in pouring down rain in the state… https://t.co/4xB4z74yVD
6.49E+17,2712795078,9/29/15 18:33,36.114109,-79.8345184,"{cottonblossomnc,instastyle,Greensboro,sogso}",Say goodbye to the rain in this new arrival poncho! #cottonblossomnc #instastyle #Greensboro #sogso… https://t.co/i4gFUDhxAj
6.49E+17,53100113,9/29/15 18:23,33.63494897,-84.70883331,"{TomorrowWorld,Atlanta,georgia}","Despite all the rain and mud, this was the best TomorrowWorld yet!#TomorrowWorld #Atlanta #georgia… https://t.co/7gLin7pW7y"
6.49E+17,830630166,9/29/15 18:21,33.65999264,-85.81022207,{},@QuornDawg @CoveGuardians  what an expressive &amp; impressive photo. We can only hope. Isn't there a storm nearby? @QuornDawg you rock! Fins XX
6.49E+17,720272144,9/29/15 18:18,33.8482481,-84.2552559,{},"I spoke it into existence. Rain, rain stayed away.  I was able to run outside today!... https://t.co/9kHN8UZfRB http://t.co/cAvu7DheV2"
6.49E+17,169830832,9/29/15 18:15,33.55055556,-84.76055556,{},Aside from all rain and mud I still had a good time. Highlight was seeing @porterrobinson… https://t.co/RvbgRkHXUj
6.49E+17,2374285538,9/29/15 18:08,36.027317,-83.9265366,{},"this weeks Roundabout looks like rain and indoor drinking. Next Tuesday we ride, today we drink!… https://t.co/yyGzk9f2Hs"
6.49E+17,39666969,9/29/15 17:47,36.0724678,-79.7722549,{},IG FLOOD!!! Don't let the rain hold you back! Come out today to the 2015… https://t.co/ufMi0mMoCI
6.49E+17,67641876,9/29/15 17:46,35.22694444,-80.84333333,{},"Clouds come floating into my life, no longer to carry rain or usher storm, but to add color to my… https://t.co/81zuRf5Obm"
6.49E+17,236247578,9/29/15 17:44,34.93287772,-83.84604453,{},Gamma psi rain or shine!!!💕🌸 @ Young Harris College https://t.co/HHeSrFHivG
6.49E+17,2185976939,9/29/15 17:31,32.4728,-85.0201,{westaygrindin},How we felt about running suicide hill in the rain 😂😁💪🏾💦 #westaygrindin @… https://t.co/mcqvAHbFX5
6.49E+17,26349278,9/29/15 17:29,35.3195,-80.8685,{},Been a rainy mess in Charlotte! Glad the rain stopped. And thankful for our awesome public parks in… https://t.co/dqtM9ruPjG
6.49E+17,433546450,9/29/15 17:09,36.8683,-85.1475,{},"There are few things I will stand in a driving rain for, but this is definitely one of them.… https://t.co/1GZHdhu7Wi"
6.49E+17,963366344,9/29/15 17:00,35.7561,-83.3827,{},Nothin better than settin in the rocking chair watching it rain with the… https://t.co/fOUTru9qIf
6.49E+17,61099323,9/29/15 16:51,33.59444444,-84.32833333,{},Can't nothing rain on my parade ☔️💯 @ Clayton State University https://t.co/AMHVupqV9u
6.49E+17,14506510,9/29/15 16:31,35.60805011,-82.96546258,{nofilterneeded},Mountain rain #nofilterneeded @ The Big House on the River https://t.co/sYmzrOsS4I
6.49E+17,206761732,9/29/15 16:31,33.7590865,-84.32892908,{},Rose Farah Belizor came out in the rain wearing her  boots inside the Pullman Rail Yard in Atlanta… https://t.co/e4AACVIWr6
6.49E+17,2323385676,9/29/15 16:29,34.8443,-82.3854,{},"suffered the rain together💗 @ Greenville, South Carolina https://t.co/jPiIZ746j6"
6.49E+17,38959129,9/29/15 16:18,35.79608173,-78.62301109,"{scientist,SmallPaul}","My little #scientist teaching me how rain works. Thank you, Ms. Shannon!  #SmallPaul… https://t.co/gToutccvXX"
6.49E+17,64465376,9/29/15 15:29,35.22483977,-80.84079342,{},Freeman Park reopens after storms cause flooding in the area: 30 p.m. Tuesday after being closed Monday morning due… http://t.co/RXQmBrRmTT
6.49E+17,98140481,9/29/15 15:25,33.90816255,-84.28512875,{},The rain has stopped that means we grind tonight @sweetscience01 group boxing class at 7pm. Who's in?… https://t.co/n3SeePHPYQ
6.49E+17,301997358,9/29/15 15:24,36.21362928,-81.68012928,{},Not even mad about getting caught in the pouring rain when leaving the… https://t.co/BCtca1g8p5
6.49E+17,2321041337,9/29/15 14:11,35.21625355,-80.8546027,{},I will go to the fair and renaissance festival in the rain idc
6.49E+17,14225263,9/29/15 14:11,37.29682041,-80.05682917,"{roanokecollege,rain,campus,rainyday}",We're getting carried away! Who says rain can't be fun? #roanokecollege #rain #campus #rainyday… https://t.co/h7ZlPdh1Vm
6.49E+17,27092527,9/29/15 13:57,33.64002717,-84.71994256,{},No mud and rain can hold us down! TomorrowWorld2015 was definitely one for the books! (Tons more pics… https://t.co/SIUg7o0g2m
6.49E+17,2237112170,9/29/15 13:38,35.28509371,-81.18815759,{},Lovely rain on the way up and now lovely rain on the way back down to… https://t.co/rWEOpuktSv
6.49E+17,9614342,9/29/15 13:29,35.95820351,-84.13923509,"{Rain,Knoxville}","#Rain rain go away, come again another day. #Knoxville @ VIEO Design https://t.co/mpXMIdDcqv"
6.49E+17,238754867,9/29/15 13:17,33.433214,-84.985436,{uber},"Despite the rain and getting robbed by my #uber driver, I had an incredible @tomorrowworld… https://t.co/fkPVHlSJ5h"
6.49E+17,345418012,9/29/15 13:15,35.61916667,-82.32555556,{torrential},"This rain is crazy... #torrential @ Black Mountain, North Carolina https://t.co/1Jk1nsaNTw"
6.49E+17,59364175,9/29/15 13:15,33.7755585,-84.353569,{},Since it's just gonna rain all month 😒😐 pull up to @threadz_atlanta and shop with me!! 1060 St.… https://t.co/vIrXyjUJyG
6.49E+17,77634401,9/29/15 13:15,35.97190397,-78.8972203,{},This rain is horrible.
6.49E+17,10099842,9/29/15 13:09,36.14598,-86.80899,{},More rain on the horizon! Thought I heard thunder this time... @NashSevereWx http://t.co/WUQxjjlZXV
6.49E+17,486342966,9/29/15 13:08,33.860267,-84.339168,{},Damn tht shit went from 15 mins to 5 mins wth👀I'm not complaining cause this rain killing me
6.49E+17,222560282,9/29/15 13:02,35.1982002,-80.8258972,{},Now when you think of it that way it doesn't seem so bad! Brave the rain and come shop with us at… https://t.co/JOISJK7Fwl
6.49E+17,14423542,9/29/15 12:56,36.158887,-86.782056,{},Ancient 'Superman' microbe's ability to withstand damage to its DNA... http://t.co/5P84bHiRWf
6.49E+17,18059134,9/29/15 12:54,37.13588,-80.371446,{Blacksburg},Seen this 2x in 30 years. RT @adamwwilson: Never seen this before. Duck pond rd overwhelmed by the flood #Blacksburg http://t.co/J2ug0JdzFv
6.49E+17,2467745522,9/29/15 12:24,35.94015451,-79.96606414,{},Rain rain go away come again another day! But if you have a leak call us today. 336-884-0063 💦☔️
6.49E+17,439620209,9/29/15 12:30,35.7219,-83.4993,{},Breathtaking....even in the rain and fog it is gorgeous! This why they call it the smokies! Love… https://t.co/mEJliN47zM
6.49E+17,21537089,9/29/15 12:23,35.91330923,-86.86516205,{Answers},Spring European windstorm damage estimate lowered to $925 million http://t.co/SqWuhRxsgp #Answers
6.49E+17,637280067,9/29/15 12:19,35.0634003,-80.7724686,{},"Don't let the rain get you down! Come shop our new arrivals like our favorite graphic tee: ""More… https://t.co/EVf6VDou3D"
6.49E+17,178664022,9/29/15 12:17,36.07486673,-79.77419623,{},No like seriously..... This rain needs to chill.
6.49E+17,18059134,9/29/15 12:14,37.135808,-80.371309,"{SWVA,rain}",Be careful out there. Lots of road flooding and a couple of serious accidents. Just had a scary trip to Christiansburg. #SWVA #rain
6.49E+17,2698853774,9/29/15 12:14,37.221974,-80.419489,{},In the rain cleaning the drain http://t.co/s0uWm3HnKI
6.49E+17,3374469383,9/29/15 12:13,33.96385656,-83.37456912,"{LiveMusic,tailgatetuesday}",Bump the rain and come out for some #LiveMusic at @foundryathens tonight for #tailgatetuesday 🏈🍑❤️ No… https://t.co/SBoxqsEEcY
6.49E+17,605018266,9/29/15 12:09,35.7820396,-78.6472473,{nationalcoffeeday},"apparently it's #nationalcoffeeday today!  enjoying my decaf, outta the rain thecupcakeshopperaleigh!… https://t.co/JQkyyMy86Y"
6.49E+17,62845284,9/29/15 12:07,36.139431,-86.821991,{nationalcoffeeday},It's #nationalcoffeeday We are here all day to help you celebrate! Come in from the rain and warm up… https://t.co/AgVqWopUlK
6.49E+17,268584519,9/29/15 12:07,36.1745987,-85.5040588,{waitingforthebreakintherain},Who knew that this much rain was a thing? #waitingforthebreakintherain @ Tennessee Tech University https://t.co/hBKGiTepSY
6.49E+17,304259926,9/29/15 12:04,33.8389,-83.8982,{nationalcoffeeday},"Happy #nationalcoffeeday ☕️🍁🍂 

Use my promo code: Galli10 to get 10% off these cutie rain boots in… https://t.co/reXizVeifH"
6.49E+17,1923393962,9/29/15 12:03,36.998291,-79.8925629,{},"Me when they said we got early release,because of rain 😂😂 @ Rocky Mt., VA https://t.co/KahRsxLSWB"
6.49E+17,3293100695,9/29/15 11:50,35.86227262,-78.83818332,"{food,foodporn,yum}",Yep! The food is that good! Even the rain can't keep 'em away! Meet us here! #food #foodporn #yum… https://t.co/puqGhlSrh7
6.49E+17,68747803,9/29/15 11:44,32.7793808,-79.9508896,{chs},Ashley River | A vortex forms as today's king tide pushed through a culvert under Lockwood Blvd #chs… https://t.co/YfpEDFTSMx
6.49E+17,166387106,9/29/15 11:36,33.791501,-84.3229,"{emory,emoryfarmersmarket}",Atlanta rain doesn't stop Blue Donkey Coffee loyalists at @emoryarts! #emory #emoryfarmersmarket… https://t.co/QvRgdtlmD2
6.49E+17,1579077823,9/29/15 11:30,34.15077764,-83.81371439,"{Porsche,DelawareInvestments}",Promoter test day in the rain @roadatlanta ☔️ ! #31 #Porsche #DelawareInvestments @monticellomc… https://t.co/ZhcNsA8hGp
6.49E+17,30772752,9/29/15 11:25,33.55055556,-84.76055556,{TomorrowWorld},"My third #TomorrowWorld and this is definitely one to remember. From the rain and mud, to people… https://t.co/RV3adlPJuo"
6.49E+17,359615912,9/29/15 10:56,32.732672,-79.92009,{},@LCWxDave About an hour after high tide here at the Creek http://t.co/pCUBCieUxh
6.49E+17,278138411,9/29/15 10:46,33.75332451,-84.38635748,{},Don't let the rain stop you from participating in Homecoming events! Spirit Plaza will be in the… https://t.co/hhU6cUXcfr
6.49E+17,275854415,9/29/15 10:42,35.87705785,-78.53523179,"{mileaday2015,runhappy,runchat,RealMomOnTheRun}",look who doesn't care about rain 😉🐐☔️ #mileaday2015 #runhappy #runchat #RealMomOnTheRun @ Raleigh… https://t.co/SRqvCAqesU
6.49E+17,1059124201,9/29/15 10:40,34.67639009,-82.83950097,{},I'm gonna need this rain to stop.
6.49E+17,28918980,9/29/15 10:24,36.06801502,-79.79721587,{news},Indonesia criticizes Saudi Arabia for hajj disaster response - http://t.co/X0HnSkurA2 http://t.co/ZJx8XdXHML #news http://t.co/zUcINpVyKr
6.49E+17,307318096,9/29/15 10:23,36.58699626,-82.11813493,"{itsraining,forever,neednewrainjacket}",In a rain delay with @umo_mwgolf #itsraining #forever #neednewrainjacket @ Country Club of Bristol https://t.co/KbF1SRQ4t2
6.49E+17,24867074,9/29/15 10:11,33.84784585,-84.36689335,"{Buckhead,Atlanta}",5th day of rain and traffic jams everywhere. Headed to my 4th inspection. #Buckhead #Atlanta… https://t.co/H047FIo2XP
6.49E+17,248939392,9/29/15 10:04,33.7489,-84.3881,{},"This rain @ Atlanta, Georgia https://t.co/09gxYv22Xg"
6.49E+17,10099842,9/29/15 10:02,36.14598,-86.80898,{},Just a tiny amount of rain falling here on West End! http://t.co/MtsYJW4OO1
6.49E+17,61015432,9/29/15 10:00,37.2037013,-80.41435765,{},"Issue any more flood warnings and close any more roads, I’m going to regret not having a fording kit on my Tucson."
6.49E+17,101575696,9/29/15 9:51,33.7555887,-84.38166773,"{NationalCoffeeDay,tea}","We celebrate #NationalCoffeeDay with a little bit of #tea in our cup!
Come in from the rain with a… https://t.co/H1lGNJChYl"
6.49E+17,15953674,9/29/15 9:48,34.03768887,-84.58271027,{ItCanWaitVR},"Working in the rain for AT&amp;T #ItCanWaitVR (@ Kennesaw State University in Kennesaw, GA) https://t.co/uSLfBdyqh8 http://t.co/s3h3AosLaI"
6.49E+17,1918233438,9/29/15 9:45,32.7654305,-79.9752808,{},"Wappoo is very swollen today and high tide has yet to peak. @ Bruce E Miller, PA https://t.co/769sVPhBfq"
6.49E+17,628894035,9/29/15 9:40,35.7736511,-78.6412506,{wob16},"The calm before ... okay, during ... the storm .... #wob16 @ Raleigh Convention Center https://t.co/yqwGRxjrDc"
6.49E+17,236130085,9/29/15 9:22,33.8864793,-84.451746,{itsagooddaytohaveagoodday},"Good morning tweetie birds! Rain rain go away, let my twist out be great for at least one day! #itsagooddaytohaveagoodday"
6.49E+17,104061345,9/29/15 8:51,33.84725031,-84.36232008,"{roses,daisies,shoe,tsubo}","Days with no #roses or #daisies and you feel cover by the rain be #shoe about it 
#tsubo

Always… https://t.co/lQV7kYBxqK"
6.49E+17,414560340,9/29/15 8:36,35.84256194,-78.69659724,{},"Rain, rain go away (@ Dezi's Neck of the Woods in Raleigh, NC) https://t.co/tiTk4fNBXc"
6.49E+17,462517876,9/29/15 8:26,33.92554292,-83.37651752,"{zen,my_athens,livingalife}",still pretty in rain #zen #my_athens #livingalife @ College Station Road https://t.co/hLnlmtHPGo
6.49E+17,35558372,9/29/15 8:14,33.9605484,-83.3855667,{},"We get it, sky. You know how to rain or mist nonstop for days. How about a little autumn sunshine,… https://t.co/blMHjCekEN"
6.49E+17,2607382900,9/29/15 7:58,35.9087696,-78.7840116,{},I'm already sleepy as tf n this rain not helpin
6.49E+17,484747883,9/29/15 7:58,34.1634436,-77.9062607,{},It's finally 🌞🌞🌞. Hopefully the rain is done for a while!
6.49E+17,267441975,9/29/15 7:54,35.96965217,-79.99809823,{comfy},Walked to class in a hurricane and my leggings are dripping with rain water #comfy
6.49E+17,162426898,9/29/15 7:46,34.47869,-82.64865,"{poodlehead,hotmessexpress,idontcare}",Enough rain already.  #poodlehead #hotmessexpress #idontcare @ TD Bank https://t.co/Q4kEjTGF9Z
6.49E+17,102580841,9/29/15 7:37,35.89475934,-78.62197226,"{NationalCoffeeDay,RaleighCoffeeShops}",Escaping the rain at @JubalaCoffee on this rainy Tuesday. #NationalCoffeeDay #RaleighCoffeeShops http://t.co/gOMVrjscj6
6.49E+17,1487801024,9/29/15 7:37,34.73677183,-82.77843118,{},when rain cancels ur plans 😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊
6.49E+17,25273566,9/29/15 7:28,33.803391,-84.333235,{},This rain is messing with my mood 😕
6.49E+17,28918980,9/29/15 7:19,36.06801502,-79.79721587,{news},Indonesia criticizes Saudi Arabia for hajj disaster response - Washington Post http://t.co/CFQPocY6ze #news http://t.co/lHMAH3dyL4
6.49E+17,564324468,9/29/15 7:18,36.60636319,-79.88157872,{},Live the rain but tired of walking across this large parking lot in it. (@ eBay) https://t.co/oRpR0oY4u4
6.49E+17,93399647,9/29/15 6:54,34.2112,-77.7986,{},"Despite the remnants of all-night rain on the windows, there is still some color in our 1sr morning… https://t.co/Npua86BEn9"
6.49E+17,45130356,9/29/15 6:39,35.12975426,-80.96033335,{},"Looking for a big fan to drive this rain away. Happy Tuesday (@ ADESA Charlotte - @adesaauction in Charlotte, NC) https://t.co/3tpRWkbcVw"
6.49E+17,55035790,9/29/15 6:14,34.15077764,-83.81371439,{},"Hey, Hi, What's up, Hello....it's time to go rain dancing today in ATL. Game on. 💦💃🏼😤✊🏼… https://t.co/NfXloPPhEg"
6.49E+17,113933330,9/29/15 4:07,33.16410487,-84.85910481,{},This rain got me so sleepy.  But I still got 2hr more b4 I can go home @ Dongwon Autopart Technology… https://t.co/ailmnnZecH
6.49E+17,22543975,9/29/15 1:22,35.04805556,-81.97333333,{},Boiling Springs student section! The rain didn't stop them from cheering on their team! @ Boiling… https://t.co/UfYsqOCmhB
6.49E+17,306381353,9/28/15 22:59,33.89965377,-84.59137173,{},The rain won't bring us down 😊💕☔️ @ North Georgia State Fair https://t.co/xFA10OHSYX
6.49E+17,304835285,9/28/15 22:52,33.55055556,-84.76055556,{},We survived our first TomorrowWorld🙌 Even though we camped in the rain all weekend it was worth it.… https://t.co/jUY382XkW6
6.49E+17,412824726,9/28/15 22:29,34.64613613,-78.99870176,{},The storm before the calm @ Lumberton Sr High https://t.co/3bUcvv1DPS
6.49E+17,86545516,9/28/15 22:03,35.01560351,-85.16427714,{},Hiking a mountain in the rain and fog wasn't challenging enough...so we strapped some babies to us to… https://t.co/5mRuqOqyxu
6.49E+17,733388095,9/28/15 21:56,35.57566074,-80.79939821,{},The rain wasn't so great..but you guys are 😉 @ Mooresville Blue Devils… https://t.co/pYQNmNJ3ED
6.49E+17,1072787088,9/28/15 21:50,35.6248593,-79.8697599,{},Cheering in the rain is always fun☔️🌧 @ Southwestern Randolph High School https://t.co/OJzUScknGF
6.49E+17,525656896,9/28/15 21:28,35.96305556,-80.13444444,{ledfordproud},Supporting our boys rain or shine 🏈☔️ #ledfordproud @ Ledford Senior High School https://t.co/BHlyNkdEyo
6.49E+17,428712082,9/28/15 21:09,34.56230757,-83.94460893,{foreverexhausted},On a scale of one to disaster how bad would it be if I just went to sleep instead of doing any studying or homework? #foreverexhausted
6.49E+17,1733043548,9/28/15 21:08,34.78857113,-82.48359874,{},"~ {monday morning, rain was falling} drink some coffee, share a cup //… https://t.co/djI8io3JVY"
6.49E+17,269866193,9/28/15 21:02,35.16377208,-80.76904711,"{trickortreat,halloweenparty}",#trickortreat?! A few of my favorite things from the #halloweenparty! The rain held off for a few… https://t.co/qX2gYG1kLk
6.49E+17,885570956,9/28/15 21:00,33.64002717,-84.71994256,{},A little rain and mud couldn't stop me from partying! Pretty sure I had the best poncho at… https://t.co/8ZKOBHARxG
6.49E+17,95975785,9/28/15 20:34,33.84677895,-84.12102699,{},"Slingin' in da rain ... Ann Bob Dave We got it in!!!! (@ Mountain Park Tennis Center in Lilburn, GA) https://t.co/na9AtsVFea"
6.49E+17,54227996,9/28/15 20:12,33.89965377,-84.59137173,"{ridethree,rideordie,wildcat}",After waiting in the rain we got to be the first in line!! #ridethree #rideordie #wildcat @ North… https://t.co/YLWctKVmf7
6.49E+17,367389803,9/28/15 20:04,35.31055556,-80.74027778,{},The rain couldn't stop our party @ Jerry Richardson Stadium https://t.co/0g6K05YPLR
6.49E+17,17975913,9/28/15 19:52,34.1064491,-84.5199814,{gopride},"Practice, rain or shine. #gopride @ Fury Performance-Woodstock https://t.co/6SI4t3kZjZ"
6.49E+17,633555150,9/28/15 19:28,36.20638889,-81.88305556,{honda},This incessant rain makes me really miss exploring the High Country with Sharonda 😔 #honda… https://t.co/MOSoa5F2Co
6.49E+17,19616674,9/28/15 19:14,33.8272,-78.6431,{},Sinking in the marsh for my story tonight on tidal flooding in Cherry… https://t.co/ciJmu5Mmup
6.49E+17,433441177,9/28/15 19:15,32.36663174,-84.98364067,{},"Tomorrow's another day
And I am not afraid
So bring on the rain ☔️☁️ @ Chattahoochee River https://t.co/PzFb6w6HmT"
6.49E+17,51609605,9/28/15 19:07,34.71819432,-77.34263681,{22kill},Moto rain run!  #22kill @ Camp LeJeune - USMC https://t.co/t6CgteLW8J
6.49E+17,68852962,9/28/15 19:02,35.2196198,-80.8101578,{},Yesterday's adventure included helping someone jump their car while eating cookies in the rain with… https://t.co/1bRvQRQzao
6.49E+17,391151286,9/28/15 18:28,35.9954343,-80.38472552,"{softball,ballplayers}",Pouring rain is no match for these girls!! #softball  #ballplayers @ SWFLL https://t.co/hK8IqYv3a1
6.49E+17,424481331,9/28/15 18:26,36.2114,-81.6687,{},"Four days of rain has me a little under the weather ☔️ @ Boone, North… https://t.co/zRoUi0244M"
6.49E+17,28918980,9/28/15 18:04,36.07736376,-79.82104361,{Science},New York City flood risk rising due to climate change - USA TODAY http://t.co/EHFjUwBA4J #Science http://t.co/fSmtbFOk1R
6.49E+17,77634401,9/28/15 17:38,35.97652466,-78.89768959,{},This rain &lt;&lt;
6.49E+17,442022120,9/28/15 17:26,33.63949237,-84.4197516,"{NationalCoffeeDay,HelloFall,FallCup}",#NationalCoffeeDay ⌚️☕️🌆 and the rain won't stop 😑 | #HelloFall #FallCup @starbucks @ Starbucks At… https://t.co/Wyt3UwHp2V
6.49E+17,38482512,9/28/15 17:24,35.906569,-79.047461,{Compelled},COMPELLED = Running stadium steps in the rain when no one told you to or is watching to make you do it. #Compelled http://t.co/tzjJGCb8NS
6.49E+17,794585256,9/28/15 16:59,36.20121248,-81.65741015,{},After 4 days of constant rain and another 3 days of rain in the forecast we got a peak of the sun for… https://t.co/DgOhUR9dfS
6.49E+17,24867074,9/28/15 16:44,33.85864419,-84.30976197,"{Atlanta,mexican,cantina,seafood}",4 days of rain and time to eat. Again. #Atlanta #mexican #cantina #seafood @ Mariscos La Rivera Nayarit https://t.co/6mAhM6Gb4j
6.49E+17,30792957,9/28/15 16:17,33.55055556,-84.76055556,"{Tomorrowworld,PLUR,AboutTheMusic,Carl}","Make it rain with peace, love, unity, and respect. #Tomorrowworld #2015 #PLUR #AboutTheMusic #Carl?!… https://t.co/OAp83Gh0Ut"
6.49E+17,236245169,9/28/15 16:17,33.80811338,-84.39353522,{},Should of put on my Gucci rain boots instead I'm out here in sandals like a fool😩😩
6.49E+17,2984287170,9/28/15 16:15,35.82265019,-78.312006,{},Really want a cute rain jacket :((
6.49E+17,67409590,9/28/15 15:35,35.87387387,-78.82656992,{},@LDENBERG from the city of brotherly love to the city of depressing constant rain and clouds
6.49E+17,19277709,9/28/15 14:59,33.636092,-84.63114605,"{TWRsvpAtl,Dreamville}",Don't let the rain damper your plans #TWRsvpAtl #Dreamville… https://t.co/gN48Yi3WYd
6.49E+17,3377509612,9/28/15 14:50,32.182675,-80.730473,{},Just checked in. Rode in rain to here. Three days is enough. Let the party  begin. Wish you were here.Cheers brothers http://t.co/Ek84btfffz
6.49E+17,87618790,9/28/15 14:40,33.7042,-78.8755,{},"""High tide or low tide I'll be by your side🌊"" @ Myrtle Beach, South Carolina https://t.co/fRxoCJFYZT"
6.49E+17,394718830,9/28/15 13:54,33.55055556,-84.76055556,{},@tomorrowworld was a blast despite the rain and mud we made the best of it. Until next time! Thank… https://t.co/h4EGqZ6Uj7
6.49E+17,119924905,9/28/15 13:33,33.64997909,-84.68058399,{Dreamville},"Despite the rain, mud, flood and struggle getting out of #Dreamville I had an amazing time with… https://t.co/IfpGeo8KuC"
6.49E+17,17462294,9/28/15 13:29,35.0545197,-78.8927994,"{ThePoeHouseEvents,fauxwedding}",Keri and Nick were sizzling even as the rain came down. #ThePoeHouseEvents #fauxwedding… https://t.co/H6ERSNwoQy
